trip_id,pickup_datetime,dropoff_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_area,dropoff_area,distance_km,duration_minutes,vehicle_type,fare_amount,surge_multiplier,weather_condition,hour,day_of_week,is_weekend
613,2024-01-02 06:36:00,2024-01-02 06:51:00,-6.174419922101818,106.90531485509321,-6.2719870881282125,106.7675006202803,Central Jakarta,West Jakarta,12.1,16.3,motorcycle,76396.0,2.17,sunny,18,Wednesday,True
614,2024-01-02 06:39:00,2024-01-02 06:54:00,-6.283648193610225,106.76116376365118,-6.230345076927361,106.78819211646424,South Jakarta,South Jakarta,7.14,21.6,premium_car,69967.0,1.38,rainy,14,Tuesday,False
615,2024-01-02 06:42:00,2024-01-02 06:57:00,-6.125284275178644,106.80532522040835,-6.222090167103695,106.91790919263002,Central Jakarta,South Jakarta,12.55,43.3,car,68225.0,1.45,cloudy,9,Monday,False
616,2024-01-02 06:45:00,2024-01-02 07:00:00,-6.115825519893637,106.90970983419132,-6.197740850750793,106.77721630025304,South Jakarta,West Jakarta,8.67,33.9,motorcycle,70456.0,1.8,rainy,3,Wednesday,True
617,2024-01-02 06:48:00,2024-01-02 07:03:00,-6.287784408029027,106.91928011691557,-6.1141847279486345,106.83657739284483,West Jakarta,South Jakarta,2.51,10.3,premium_car,15604.0,1.67,cloudy,23,Tuesday,True
618,2024-01-02 06:51:00,2024-01-02 07:06:00,-6.244624470370559,106.76079499506606,-6.1251406879555645,106.87565986600167,West Jakarta,West Jakarta,14.3,18.8,premium_car,20582.0,2.06,rainy,11,Tuesday,False
619,2024-01-02 06:54:00,2024-01-02 07:09:00,-6.138759744041387,106.83764265863535,-6.273094901542163,106.9499812067083,South Jakarta,South Jakarta,3.08,10.4,premium_car,19406.0,1.76,sunny,13,Wednesday,False
620,2024-01-02 06:57:00,2024-01-02 07:12:00,-6.150348061923268,106.74812328765896,-6.265442069623507,106.80882283287383,South Jakarta,West Jakarta,9.77,35.0,premium_car,17787.0,1.17,sunny,14,Monday,True
621,2024-01-02 07:00:00,2024-01-02 07:15:00,-6.263095796128725,106.72546969103489,-6.228471890082218,106.80702321915624,South Jakarta,South Jakarta,13.41,26.4,premium_car,32940.0,1.25,sunny,18,Tuesday,False
622,2024-01-02 07:03:00,2024-01-02 07:18:00,-6.2581301353326575,106.927780125348,-6.241851226821865,106.91064709485842,West Jakarta,South Jakarta,3.04,44.8,motorcycle,68115.0,2.35,rainy,4,Monday,True
623,2024-01-02 07:06:00,2024-01-02 07:21:00,-6.225905579441723,106.90512687605803,-6.177045809368748,106.90137577781496,West Jakarta,Central Jakarta,9.2,35.7,car,27637.0,1.34,cloudy,11,Tuesday,True
624,2024-01-02 07:09:00,2024-01-02 07:24:00,-6.203095402961796,106.8900087254508,-6.1194447904470906,106.88276897043364,Central Jakarta,South Jakarta,12.72,28.1,premium_car,27096.0,1.08,sunny,2,Tuesday,True
625,2024-01-02 07:12:00,2024-01-02 07:27:00,-6.17634904569394,106.71219157970329,-6.1075416916654826,106.81580740935226,South Jakarta,South Jakarta,14.82,38.2,car,57312.0,2.1,rainy,14,Tuesday,False
626,2024-01-02 07:15:00,2024-01-02 07:30:00,-6.226217272086045,106.91093219817756,-6.169279409492955,106.78098478004019,South Jakarta,West Jakarta,11.42,34.7,car,16785.0,2.03,rainy,14,Monday,True
627,2024-01-02 07:18:00,2024-01-02 07:33:00,-6.20749305677337,106.80951101897635,-6.132368159719782,106.85218262064622,West Jakarta,South Jakarta,5.62,18.5,car,35220.0,1.9,sunny,11,Wednesday,True
628,2024-01-02 07:21:00,2024-01-02 07:36:00,-6.150505812373249,106.78559878082397,-6.1949595599538405,106.91905582328292,South Jakarta,South Jakarta,11.09,28.6,motorcycle,30680.0,1.75,sunny,14,Tuesday,True
629,2024-01-02 07:24:00,2024-01-02 07:39:00,-6.29266335942188,106.83661909025635,-6.258334610627992,106.92094436455216,Central Jakarta,South Jakarta,11.17,29.5,car,69311.0,2.45,sunny,5,Wednesday,True
630,2024-01-02 07:27:00,2024-01-02 07:42:00,-6.249512611131196,106.72283831068088,-6.195062317581304,106.7271245862676,South Jakarta,South Jakarta,11.1,25.8,car,46015.0,1.18,sunny,16,Tuesday,True
631,2024-01-02 07:30:00,2024-01-02 07:45:00,-6.157330082823089,106.8891616373381,-6.188983479712469,106.80708757095329,West Jakarta,South Jakarta,13.11,16.3,car,55253.0,1.77,rainy,22,Tuesday,True
632,2024-01-02 07:33:00,2024-01-02 07:48:00,-6.12095863246256,106.84560876922208,-6.1515084871572885,106.81618048904969,South Jakarta,Central Jakarta,3.14,17.8,premium_car,19032.0,1.85,cloudy,14,Monday,True
633,2024-01-02 07:36:00,2024-01-02 07:51:00,-6.197664511576867,106.74664752421829,-6.25602340205853,106.94440384188094,West Jakarta,South Jakarta,3.41,19.8,premium_car,75024.0,1.03,cloudy,14,Wednesday,True
634,2024-01-02 07:39:00,2024-01-02 07:54:00,-6.193577302946936,106.74705804994227,-6.226337923582653,106.86949950381064,Central Jakarta,West Jakarta,10.33,10.4,car,32572.0,1.62,rainy,10,Wednesday,False
635,2024-01-02 07:42:00,2024-01-02 07:57:00,-6.278565597732045,106.74606216289317,-6.227194506157087,106.80181160431552,Central Jakarta,West Jakarta,14.4,42.1,motorcycle,59479.0,2.17,cloudy,21,Monday,False
636,2024-01-02 07:45:00,2024-01-02 08:00:00,-6.210517526635309,106.714250596888,-6.108112080851766,106.7065144714964,South Jakarta,South Jakarta,8.06,34.0,premium_car,76824.0,1.71,rainy,11,Wednesday,False
637,2024-01-02 07:48:00,2024-01-02 08:03:00,-6.193476546708995,106.84694961234293,-6.211211007934656,106.8413462900248,South Jakarta,South Jakarta,14.49,34.1,premium_car,45605.0,2.31,rainy,21,Tuesday,True
638,2024-01-02 07:51:00,2024-01-02 08:06:00,-6.251505899273054,106.91008704439713,-6.148981206540371,106.7240189939096,West Jakarta,South Jakarta,14.2,30.0,car,45527.0,1.97,rainy,18,Tuesday,False
639,2024-01-02 07:54:00,2024-01-02 08:09:00,-6.246151353810124,106.70437455349685,-6.149837723725112,106.90861248933695,Central Jakarta,Central Jakarta,13.74,34.1,car,18207.0,2.15,cloudy,0,Wednesday,True
640,2024-01-02 07:57:00,2024-01-02 08:12:00,-6.224543167379076,106.71225116124282,-6.2468911630393515,106.8881296651426,Central Jakarta,West Jakarta,13.83,44.4,motorcycle,37319.0,2.21,rainy,15,Wednesday,False
641,2024-01-02 08:00:00,2024-01-02 08:15:00,-6.295985760444455,106.84319256917173,-6.185626062125653,106.81512728997704,Central Jakarta,Central Jakarta,13.68,23.5,premium_car,69673.0,2.03,rainy,10,Wednesday,False
642,2024-01-02 08:03:00,2024-01-02 08:18:00,-6.235584166883364,106.90487392134652,-6.12113942133627,106.80730269488542,Central Jakarta,Central Jakarta,12.66,34.9,car,19457.0,2.12,sunny,0,Monday,True
643,2024-01-02 08:06:00,2024-01-02 08:21:00,-6.257710398600691,106.78168472264215,-6.20496045610861,106.9243347413922,South Jakarta,South Jakarta,11.03,22.6,premium_car,74225.0,2.04,sunny,22,Wednesday,False
644,2024-01-02 08:09:00,2024-01-02 08:24:00,-6.234500529564417,106.78740359970193,-6.110976498531491,106.77211458760453,South Jakarta,South Jakarta,2.32,39.9,car,56712.0,1.83,cloudy,3,Wednesday,False
645,2024-01-02 08:12:00,2024-01-02 08:27:00,-6.276047573636149,106.8490866243742,-6.257108354135167,106.7622549905267,West Jakarta,West Jakarta,3.72,40.0,car,39467.0,1.85,sunny,5,Tuesday,True
646,2024-01-02 08:15:00,2024-01-02 08:30:00,-6.1218945438520205,106.76855322228104,-6.285168178845193,106.93479935820645,Central Jakarta,South Jakarta,3.75,41.6,motorcycle,48255.0,1.28,sunny,3,Monday,False
647,2024-01-02 08:18:00,2024-01-02 08:33:00,-6.18128150928919,106.70665209151943,-6.12170922537105,106.90231145918837,South Jakarta,West Jakarta,2.31,10.2,premium_car,20535.0,2.24,sunny,23,Wednesday,False
648,2024-01-02 08:21:00,2024-01-02 08:36:00,-6.164179536171102,106.88380712952541,-6.130463760407556,106.9051563982668,South Jakarta,Central Jakarta,3.52,20.4,premium_car,25224.0,1.47,rainy,1,Wednesday,True
649,2024-01-02 08:24:00,2024-01-02 08:39:00,-6.142165752278532,106.85641247823537,-6.10148202481323,106.74879845356898,Central Jakarta,West Jakarta,13.96,14.7,car,30049.0,1.8,sunny,16,Monday,False
650,2024-01-02 08:27:00,2024-01-02 08:42:00,-6.200311560214188,106.84518899976392,-6.164121302377515,106.73582399785774,South Jakarta,West Jakarta,10.63,25.9,motorcycle,36939.0,1.37,cloudy,0,Tuesday,True
651,2024-01-02 08:30:00,2024-01-02 08:45:00,-6.282615942382515,106.88542103224796,-6.11266241466657,106.70650738745428,West Jakarta,West Jakarta,6.06,27.3,motorcycle,74087.0,2.04,rainy,12,Monday,False
652,2024-01-02 08:33:00,2024-01-02 08:48:00,-6.192578691636291,106.86880770939051,-6.1346101949831775,106.75926037722968,West Jakarta,Central Jakarta,12.31,19.0,motorcycle,35730.0,2.46,cloudy,11,Tuesday,False
653,2024-01-02 08:36:00,2024-01-02 08:51:00,-6.182631776395824,106.75147049704458,-6.131114733375982,106.89354762292858,Central Jakarta,Central Jakarta,8.35,35.3,premium_car,46668.0,2.2,cloudy,22,Wednesday,False
654,2024-01-02 08:39:00,2024-01-02 08:54:00,-6.150912105163133,106.78812026173584,-6.186171685909146,106.76000960469104,West Jakarta,South Jakarta,3.85,19.4,car,21342.0,1.93,cloudy,1,Wednesday,True
655,2024-01-02 08:42:00,2024-01-02 08:57:00,-6.213668090754064,106.73152753541966,-6.223527080416657,106.88227582089873,South Jakarta,South Jakarta,13.5,39.9,car,61518.0,1.85,cloudy,18,Monday,True
656,2024-01-02 08:45:00,2024-01-02 09:00:00,-6.274483939440887,106.73246425335448,-6.113088385491343,106.76297706634186,West Jakarta,West Jakarta,6.4,16.2,motorcycle,49220.0,1.73,cloudy,11,Wednesday,False
657,2024-01-02 08:48:00,2024-01-02 09:03:00,-6.243244818840255,106.86904893658914,-6.213576564876821,106.79882312448767,South Jakarta,West Jakarta,11.09,22.9,motorcycle,40794.0,1.31,sunny,3,Monday,False
658,2024-01-02 08:51:00,2024-01-02 09:06:00,-6.227383540720273,106.91465002674563,-6.192236126550066,106.94579057247786,Central Jakarta,Central Jakarta,5.78,31.8,motorcycle,76303.0,1.52,sunny,17,Monday,True
659,2024-01-02 08:54:00,2024-01-02 09:09:00,-6.1708165517336795,106.94068314596528,-6.210777138574962,106.76120293282104,Central Jakarta,Central Jakarta,8.5,31.2,premium_car,72346.0,1.61,cloudy,1,Monday,False
660,2024-01-02 08:57:00,2024-01-02 09:12:00,-6.185844339066217,106.85708677938736,-6.18703633720796,106.79409265682457,South Jakarta,Central Jakarta,12.61,12.7,car,56166.0,2.42,cloudy,0,Wednesday,True
661,2024-01-02 09:00:00,2024-01-02 09:15:00,-6.22878065482043,106.74602533084024,-6.205898984201534,106.77527179511631,South Jakarta,West Jakarta,4.04,39.6,motorcycle,74527.0,1.64,sunny,23,Tuesday,True
662,2024-01-02 09:03:00,2024-01-02 09:18:00,-6.102696950241404,106.72641258636223,-6.290406488284105,106.7274062465825,West Jakarta,West Jakarta,14.7,30.9,motorcycle,49535.0,1.88,cloudy,12,Wednesday,True
663,2024-01-02 09:06:00,2024-01-02 09:21:00,-6.178845036128623,106.9032127428842,-6.12359036279846,106.82247353553271,South Jakarta,Central Jakarta,2.91,40.4,car,67886.0,2.38,sunny,23,Tuesday,False
664,2024-01-02 09:09:00,2024-01-02 09:24:00,-6.252554641652801,106.84468911909,-6.2111212362168455,106.79467266583325,Central Jakarta,West Jakarta,8.94,40.4,premium_car,38662.0,1.78,cloudy,4,Tuesday,True
665,2024-01-02 09:12:00,2024-01-02 09:27:00,-6.279643505475919,106.85457125525343,-6.18221127029853,106.87372177145183,South Jakarta,Central Jakarta,13.91,29.1,premium_car,16072.0,1.38,cloudy,18,Tuesday,True
666,2024-01-02 09:15:00,2024-01-02 09:30:00,-6.269428172163133,106.89536552218868,-6.272162439448403,106.9043986367379,West Jakarta,South Jakarta,14.29,41.9,premium_car,79590.0,1.57,rainy,0,Wednesday,False
667,2024-01-02 09:18:00,2024-01-02 09:33:00,-6.250808454323098,106.87581930693311,-6.299322430403472,106.83606242862392,West Jakarta,Central Jakarta,5.02,39.7,car,21594.0,1.56,cloudy,1,Tuesday,True
668,2024-01-02 09:21:00,2024-01-02 09:36:00,-6.267863725348088,106.90861456321403,-6.250941981271271,106.70804910552184,South Jakarta,West Jakarta,3.87,43.5,premium_car,27606.0,2.07,rainy,13,Wednesday,False
669,2024-01-02 09:24:00,2024-01-02 09:39:00,-6.262686595189739,106.71405347636497,-6.159082793573329,106.85473058905869,West Jakarta,West Jakarta,11.42,39.8,motorcycle,21417.0,1.44,cloudy,8,Wednesday,False
670,2024-01-02 09:27:00,2024-01-02 09:42:00,-6.24298096626123,106.88688015918663,-6.280161093977424,106.71384768250523,West Jakarta,West Jakarta,2.55,38.7,premium_car,33624.0,2.1,rainy,7,Monday,False
671,2024-01-02 09:30:00,2024-01-02 09:45:00,-6.265325280941049,106.91271318933053,-6.118222511922706,106.85408908089975,Central Jakarta,West Jakarta,8.31,26.4,car,30250.0,2.33,sunny,10,Wednesday,False
672,2024-01-02 09:33:00,2024-01-02 09:48:00,-6.1206469150747145,106.77153376061459,-6.256995486128763,106.8712574873173,South Jakarta,Central Jakarta,12.35,17.4,premium_car,52077.0,1.5,cloudy,3,Wednesday,False
673,2024-01-02 09:36:00,2024-01-02 09:51:00,-6.283953250867671,106.86011181849831,-6.259081277141645,106.74944190690438,Central Jakarta,Central Jakarta,9.28,41.9,car,79752.0,1.2,sunny,2,Wednesday,False
674,2024-01-02 09:39:00,2024-01-02 09:54:00,-6.195097722085949,106.77854051595925,-6.263698407675701,106.90483653718044,Central Jakarta,South Jakarta,4.44,35.3,car,13676.0,1.96,rainy,4,Wednesday,True
675,2024-01-02 09:42:00,2024-01-02 09:57:00,-6.217920634602067,106.93949276662062,-6.297203657405727,106.92777128289352,West Jakarta,Central Jakarta,8.33,19.9,premium_car,64491.0,1.54,rainy,23,Tuesday,False
676,2024-01-02 09:45:00,2024-01-02 10:00:00,-6.103524276618279,106.70835589310887,-6.145638906304352,106.90327174102846,Central Jakarta,South Jakarta,13.98,21.9,motorcycle,18959.0,1.8,rainy,13,Tuesday,False
677,2024-01-02 09:48:00,2024-01-02 10:03:00,-6.277592219566389,106.84494821095824,-6.124993093750948,106.77627729755302,South Jakarta,Central Jakarta,10.02,34.0,car,11388.0,1.95,rainy,9,Wednesday,False
678,2024-01-02 09:51:00,2024-01-02 10:06:00,-6.220428880190852,106.74162588676238,-6.17716745947676,106.84666075311141,South Jakarta,Central Jakarta,11.38,26.7,premium_car,54700.0,1.61,sunny,5,Wednesday,True
679,2024-01-02 09:54:00,2024-01-02 10:09:00,-6.106105913344926,106.8780550512943,-6.2623600036640275,106.9287037872978,South Jakarta,West Jakarta,6.37,12.9,car,71132.0,2.39,rainy,9,Monday,True
680,2024-01-02 09:57:00,2024-01-02 10:12:00,-6.126898574821204,106.74397257085467,-6.242944400611824,106.78016618155571,Central Jakarta,South Jakarta,4.45,15.0,premium_car,22341.0,1.6,cloudy,10,Tuesday,False
681,2024-01-02 10:00:00,2024-01-02 10:15:00,-6.136585585810144,106.75884581547459,-6.204814660527007,106.90500695556636,South Jakarta,West Jakarta,5.32,36.1,motorcycle,33913.0,1.46,rainy,19,Wednesday,False
682,2024-01-02 10:03:00,2024-01-02 10:18:00,-6.248419434591012,106.82359270276145,-6.10913080967534,106.70236878281543,South Jakarta,West Jakarta,8.93,21.5,car,21813.0,2.33,sunny,7,Monday,True
683,2024-01-02 10:06:00,2024-01-02 10:21:00,-6.265822482521987,106.92870873749922,-6.250529725636452,106.70091167569618,Central Jakarta,Central Jakarta,5.64,27.8,motorcycle,73456.0,1.2,sunny,3,Monday,False
684,2024-01-02 10:09:00,2024-01-02 10:24:00,-6.1662713560151134,106.752928593037,-6.153670819216022,106.88992791508474,Central Jakarta,Central Jakarta,9.05,36.8,motorcycle,28925.0,1.19,cloudy,20,Wednesday,False
685,2024-01-02 10:12:00,2024-01-02 10:27:00,-6.114124802174483,106.73606000527953,-6.212110355341416,106.89036189553178,Central Jakarta,South Jakarta,11.2,36.3,motorcycle,41130.0,2.4,sunny,17,Monday,True
686,2024-01-02 10:15:00,2024-01-02 10:30:00,-6.188647421397214,106.88974420796352,-6.240430530327996,106.89724429696308,Central Jakarta,South Jakarta,11.55,15.8,motorcycle,72632.0,1.31,rainy,19,Monday,True
687,2024-01-02 10:18:00,2024-01-02 10:33:00,-6.185677462106019,106.82515488308348,-6.208816812595577,106.93250670947204,West Jakarta,Central Jakarta,4.14,13.4,motorcycle,48701.0,1.22,cloudy,13,Monday,True
688,2024-01-02 10:21:00,2024-01-02 10:36:00,-6.244004181267943,106.92794627809545,-6.285758656491753,106.72947657795507,Central Jakarta,South Jakarta,11.76,30.7,premium_car,75299.0,1.8,cloudy,2,Tuesday,True
689,2024-01-02 10:24:00,2024-01-02 10:39:00,-6.146101413361612,106.73665363928997,-6.140262525813927,106.75799624624592,Central Jakarta,Central Jakarta,10.74,36.0,motorcycle,74852.0,1.07,sunny,11,Monday,True
690,2024-01-02 10:27:00,2024-01-02 10:42:00,-6.262591250288495,106.86148197325576,-6.251339614403406,106.92593123009345,South Jakarta,Central Jakarta,2.16,15.2,premium_car,42312.0,1.93,cloudy,14,Monday,False
691,2024-01-02 10:30:00,2024-01-02 10:45:00,-6.235264152719151,106.75821978653795,-6.154917575361406,106.74430904944309,South Jakarta,Central Jakarta,2.77,23.0,motorcycle,50767.0,1.68,rainy,23,Wednesday,False
692,2024-01-02 10:33:00,2024-01-02 10:48:00,-6.214912712276717,106.73919010716291,-6.28633032571036,106.87055731689415,Central Jakarta,South Jakarta,10.4,40.5,motorcycle,26122.0,1.96,rainy,7,Wednesday,True
693,2024-01-02 10:36:00,2024-01-02 10:51:00,-6.198477924263109,106.87085735378932,-6.108980288766863,106.8326157500102,Central Jakarta,West Jakarta,6.99,43.0,car,79338.0,1.43,sunny,13,Tuesday,True
694,2024-01-02 10:39:00,2024-01-02 10:54:00,-6.251518053516984,106.84842115497719,-6.26139700291886,106.72079841921288,Central Jakarta,South Jakarta,3.9,25.9,premium_car,29482.0,2.36,rainy,22,Wednesday,False
695,2024-01-02 10:42:00,2024-01-02 10:57:00,-6.2770326350521595,106.88870686459059,-6.123451584758584,106.77131591548539,South Jakarta,West Jakarta,2.58,12.8,motorcycle,64831.0,1.41,rainy,5,Tuesday,False
696,2024-01-02 10:45:00,2024-01-02 11:00:00,-6.177875991511673,106.77736564411155,-6.1381053580769125,106.83009305411025,South Jakarta,South Jakarta,4.07,19.0,motorcycle,31908.0,1.96,sunny,13,Monday,True
697,2024-01-02 10:48:00,2024-01-02 11:03:00,-6.2422738893519485,106.81199291409555,-6.106428015183717,106.91308752917097,Central Jakarta,West Jakarta,14.45,18.2,motorcycle,31913.0,2.42,rainy,3,Monday,False
698,2024-01-02 10:51:00,2024-01-02 11:06:00,-6.183752355715478,106.80136791908261,-6.20442186781085,106.87688462240367,South Jakarta,West Jakarta,11.46,18.4,premium_car,17270.0,1.6,sunny,19,Monday,False
699,2024-01-02 10:54:00,2024-01-02 11:09:00,-6.269127456945159,106.94602236599164,-6.154520541230809,106.85547079036374,South Jakarta,South Jakarta,8.86,27.3,premium_car,49193.0,1.24,sunny,5,Wednesday,False
700,2024-01-02 10:57:00,2024-01-02 11:12:00,-6.203771979629036,106.77306223918485,-6.225857868592443,106.82400822248536,Central Jakarta,South Jakarta,14.24,30.4,premium_car,27138.0,1.1,sunny,15,Tuesday,False
701,2024-01-02 11:00:00,2024-01-02 11:15:00,-6.193482113489683,106.77370430958669,-6.263126352396061,106.77467099595354,South Jakarta,West Jakarta,10.05,14.3,car,20388.0,2.44,cloudy,16,Wednesday,True
702,2024-01-02 11:03:00,2024-01-02 11:18:00,-6.289635292635515,106.78863705220715,-6.21138481341331,106.72981122782981,Central Jakarta,Central Jakarta,11.43,41.1,car,25867.0,2.15,rainy,1,Wednesday,False
703,2024-01-02 11:06:00,2024-01-02 11:21:00,-6.2326791443612155,106.84114852032258,-6.2668501969223085,106.80226900864153,West Jakarta,West Jakarta,5.67,31.7,motorcycle,27577.0,2.38,rainy,17,Tuesday,False
704,2024-01-02 11:09:00,2024-01-02 11:24:00,-6.2731170646122045,106.76308068606593,-6.103591075442723,106.70712962347783,West Jakarta,West Jakarta,9.66,30.9,premium_car,45286.0,2.05,rainy,12,Tuesday,False
705,2024-01-02 11:12:00,2024-01-02 11:27:00,-6.287325005905446,106.92882248509483,-6.280750701771857,106.75276397231671,West Jakarta,Central Jakarta,3.87,44.6,premium_car,37015.0,1.51,sunny,19,Tuesday,True
706,2024-01-02 11:15:00,2024-01-02 11:30:00,-6.10200795352201,106.76642139121657,-6.182157655309475,106.80812084396817,South Jakarta,West Jakarta,7.26,32.0,car,15284.0,1.18,sunny,15,Monday,False
707,2024-01-02 11:18:00,2024-01-02 11:33:00,-6.235529231005055,106.92395393289006,-6.174707228949188,106.80465129641799,West Jakarta,Central Jakarta,2.43,42.5,motorcycle,47522.0,2.39,rainy,20,Wednesday,True
708,2024-01-02 11:21:00,2024-01-02 11:36:00,-6.138025110829073,106.72586876591166,-6.192384091425189,106.71107385774926,South Jakarta,Central Jakarta,4.82,20.0,premium_car,65142.0,1.73,rainy,12,Wednesday,True
709,2024-01-02 11:24:00,2024-01-02 11:39:00,-6.249071869047247,106.86414067559991,-6.167562822857633,106.84726503838132,Central Jakarta,South Jakarta,2.97,18.4,premium_car,50196.0,1.59,rainy,13,Monday,False
710,2024-01-02 11:27:00,2024-01-02 11:42:00,-6.163699455555214,106.92674637960957,-6.276763844997622,106.8374210639633,West Jakarta,West Jakarta,7.04,28.1,motorcycle,78218.0,1.87,rainy,17,Tuesday,True
711,2024-01-02 11:30:00,2024-01-02 11:45:00,-6.147954428022063,106.74218735959955,-6.188996295158941,106.71952607600524,South Jakarta,West Jakarta,12.96,27.8,car,16941.0,1.16,cloudy,7,Wednesday,True
